id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34500201,Luxurious apartment close to sightseeings,260392011,Guy,,ΓΟΥΒΑ,37.96364,23.74331,Entire home/apt,32,1,20,2019-11-30,2.65,1,47
34500395,Exceptional Apartment,62115040,Stamatios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96362,23.72687,Entire home/apt,65,1,17,2019-12-02,2.12,10,347
34504593,A brand new Acropolis apartment with parking,260415042,Panikos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96433,23.73022,Entire home/apt,50,2,17,2020-01-02,2.14,1,352
34506645,Renovated apartment near Exarchia Square,188464685,Spiros,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98469,23.73776,Entire home/apt,42,2,1,2019-06-03,0.13,1,181
34510107,Stylish flat with veranda in the heart of athens,48245392,Alexandra,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98738,23.73588,Entire home/apt,60,2,27,2020-01-12,3.58,4,331
34516490,Acropolis view Tony's Penthouse Gazi area,28603781,Antonis,,ΒΟΤΑΝΙΚΟΣ,37.97744,23.70755,Entire home/apt,85,2,0,,,2,363
34521858,"Victoria Sq., A cozy and stylish apartment",240367992,Gpm,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99336,23.72866,Entire home/apt,24,1,15,2019-12-09,1.94,22,340
34523270,New luxurious apartment of 50m at Lycabettus Hill,43323364,George,,ΛΥΚΑΒΗΤΤΟΣ,37.98506,23.75257,Entire home/apt,63,2,33,2020-01-07,4.40,1,353
34525159,Explore Athens center from a comfy 2bdr apartment!,173384199,Giorgos,,ΝΙΡΒΑΝΑ,38.00381,23.72586,Entire home/apt,38,1,10,2019-12-31,1.33,22,365
34525475,Unique two level  loft with breathtaking view,16277657,Labrini,,ΣΤΑΔΙΟ,37.96615,23.73436,Entire home/apt,290,1,0,,,1,0
34525559,Metis Athens Suite Standard,257714998,Zeus,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97659,23.72941,Entire home/apt,73,1,0,,,4,365
34525581,Metis Athens suites Deluxe 2,257714998,Zeus,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97453,23.72924,Entire home/apt,112,1,1,2019-10-10,0.31,4,365
34526324,Metis Athens Suites Standard 2,257714998,Zeus,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97661,23.72973,Entire home/apt,73,1,0,,,4,365
34528061,Acropolis Panoramic View Exclusive Apartment,107569996,Anny & Emilia,,ΑΚΡΟΠΟΛΗ,37.96818,23.72882,Entire home/apt,200,1,6,2020-01-05,1.19,5,264
34528239,Athenian House in a sidewalk in front of Gizi sq,132757493,Katerina,,ΓΚΥΖΗ,37.9944,23.74899,Entire home/apt,50,3,10,2019-12-28,1.26,1,227
34533573,Luxurious apartment with big balcony!BEST location,260606076,Nebih,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98433,23.73614,Entire home/apt,45,1,27,2020-01-01,3.57,1,324
34534589,Sunny&Spacious Apt close to city center,260606822,Δωρα,,ΓΟΥΔΙ,37.98466,23.7652,Entire home/apt,50,1,84,2020-01-13,11.45,1,236
34536252,Koukaki - Acropolis comfy with a balcony apt,129860581,Emmanouil,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96437,23.72373,Entire home/apt,32,2,35,2020-01-07,4.34,8,336
34540370,Apartment in best location of central Athens,155617522,Amelie,,ΚΟΛΩΝΑΚΙ,37.97704,23.74283,Entire home/apt,39,2,31,2019-11-24,3.97,4,365
34549461,Center of Athens-Petralona near Benaki Museum,5792260,Anastasios,,ΠΕΤΡΑΛΩΝΑ,37.9727,23.70691,Private room,19,1,3,2019-09-23,0.47,1,269
34554457,Lykavittόs,259354468,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97683,23.72765,Entire home/apt,80,2,2,2019-08-02,0.27,4,179
34555705,Spacious 2BD Apartment near Acropolis Museum,20104194,Upstreet,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96826,23.73103,Entire home/apt,85,2,26,2020-01-03,3.84,43,339
34555804,Y apartment near center,54731847,Alexandra,,ΙΛΙΣΙΑ,37.97377,23.75222,Entire home/apt,28,1,9,2019-12-30,1.18,1,139
34556098,Beautiful apartment in Athens Central Across Keramikos Metro Station!,260760691,Maria,,ΒΟΤΑΝΙΚΟΣ,37.97893,23.70932,Entire home/apt,50,2,3,2019-06-05,0.37,1,0
34556576,Good vibes only Crib,54110123,Christos,,ΚΟΛΩΝΑΚΙ,37.97841,23.75006,Entire home/apt,75,1,2,2019-07-28,0.34,1,89
34556788,Vintage choice 10 minutes from Acropolis on foot,44502202,Valiana,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9654,23.73292,Entire home/apt,35,1,3,2019-06-18,0.41,2,244
34560360,★ OFFER ★ - Victoria Apartment #3,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99187,23.73069,Entire home/apt,60,1,1,2019-07-03,0.15,87,365
34560505,★ OFFER ★ - Victoria Best Apartments #1,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99236,23.72944,Entire home/apt,72,1,1,2019-06-03,0.13,87,365
34560603,★ OFFER ★ - Victoria Grand Palace Apartments,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99253,23.72818,Entire home/apt,185,1,1,2019-10-20,0.34,87,364
34560710,★ OFFER ★ - Victoria Apartment 1 min  (Website hidden by Airbnb),182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99257,23.73066,Entire home/apt,80,1,4,2019-09-02,0.54,87,365
34560789,★ OFFER ★ - Athens Empire Paradise Apartment,182755179,Bookiko,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9908,23.76601,Entire home/apt,270,1,4,2019-10-29,0.94,87,365
34560855,★ OFFER ★ - Victoria Familia Apartments,182755179,Bookiko,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99128,23.72885,Entire home/apt,72,1,1,2019-12-08,0.79,87,364
34564312,Kouros,259354468,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97761,23.72802,Entire home/apt,75,2,2,2019-06-27,0.28,4,180
34564785,An elegant apartment at the heart of Athens,260794131,Marika,,ΙΛΙΣΙΑ,37.9768,23.75377,Entire home/apt,60,2,14,2019-11-11,1.92,1,353
34565300,Cozy Art Project apt for 2 Exarxia,260814473,Chris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98711,23.74489,Entire home/apt,36,2,19,2019-10-28,2.44,1,184
34568926,Knossou 55m2 arty appartment,19427421,Spyros,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00545,23.73442,Entire home/apt,30,4,3,2020-01-06,0.41,1,96
34571747,Nadia's renovatend apartament Neos Kosmos,257578178,Nadia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95811,23.73546,Entire home/apt,42,1,6,2019-06-17,0.74,1,361
34571751,Dioni urban appartment near Acropolis,252342580,E & M,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95754,23.72368,Entire home/apt,40,1,3,2019-06-14,0.39,3,327
34572149,Junior Suite (Green Room) Ermou street,260860022,Harris,,ΘΗΣΕΙΟ,37.97702,23.72186,Private room,179,1,0,,,3,341
34572683,★ OFFER ★ - Athens Park Palace Apartment,182755179,Bookiko,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99629,23.73262,Entire home/apt,244,1,1,2019-09-20,0.26,87,365
34572763,★ OFFER ★ - Victoria Secret Apartment,182755179,Bookiko,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99111,23.72918,Entire home/apt,88,1,2,2019-12-10,0.53,87,365
34572856,★ OFFER ★ - Victoria Queens Paradise Apartments,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99172,23.73095,Entire home/apt,130,1,2,2019-06-23,0.27,87,342
34572905,★ OFFER ★ - Athens Welcome Suites,182755179,Bookiko,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98537,23.72384,Entire home/apt,81,1,4,2019-11-03,0.63,87,365
34573281,Studio in the heart of central Athens,33811770,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9871,23.73117,Entire home/apt,29,2,14,2019-11-02,1.78,2,365
34581059,Koukaki Confidential Sleek Urban Apartment by JJ Hospitality,55670751,Jj,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96749,23.72844,Entire home/apt,42,1,24,2019-12-02,3.26,41,363
34582010,Nancy's home,260933136,Αθανασία,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95821,23.73786,Entire home/apt,33,1,7,2019-12-29,0.88,1,365
34586295,"Athenian Luxury House with Jacuzzi, Hamam & Sauna",260953510,Nikolaos,,ΚΥΨΕΛΗ,37.99979,23.73436,Entire home/apt,150,2,2,2019-10-09,0.25,1,364
34586340,New Flat near to Acropolis view Parthenon,121635177,Margarita,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95873,23.72266,Entire home/apt,82,1,0,,,1,47
34586496,New cosy apartment in the heart of Athens.,238290096,Μαρία Ηλέκτρα,,ΠΑΓΚΡΑΤΙ,37.96965,23.75189,Entire home/apt,120,1,0,,,1,180
34587570,Apartment 130m² - Roof Garden with Acropolis View,29927830,Homm ®,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96525,23.72458,Entire home/apt,100,2,32,2020-01-06,4.12,100,265
34588135,Athens Great Feeling Apartment,240185857,Yiannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96266,23.72706,Entire home/apt,50,3,0,,,7,136
34590920,Apartment 102m² - Roof Garden with Acropolis View,29927830,Homm ®,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96587,23.72425,Entire home/apt,100,2,38,2019-12-30,4.87,100,176
34592092,Apartment 101m² - Roof Garden with Acropolis View,29927830,Homm ®,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96666,23.72426,Entire home/apt,100,2,39,2020-01-05,5.02,100,94
34595954,Relax in this funky loft next to metro!,22227167,Alexandros,,ΚΟΛΩΝΑΚΙ,37.97949,23.75341,Entire home/apt,38,1,12,2020-01-05,1.50,29,363
34596956,Be based in this groovy loft in the CITY CENTER!!,22227167,Alexandros,,ΙΛΙΣΙΑ,37.97905,23.75468,Entire home/apt,38,1,17,2019-12-25,2.18,29,365
34597706,Tasteful space. Classically modern and cosy.,261022746,Michael,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95997,23.73711,Entire home/apt,30,2,35,2020-01-03,4.53,1,158
34598504,Our Greek Retreat - Perfect for Your Travels,261028892,Sarah,,ΚΟΛΟΚΥΝΘΟΥ,38.00142,23.70973,Entire home/apt,31,3,0,,,1,270
34599363,Nice  &  Cozy,104092044,Valentina,,ΠΑΤΗΣΙΑ,38.0126,23.73251,Entire home/apt,25,3,2,2019-11-23,0.70,1,169
34599620,Beautiful city centre apartment,9570096,Anastasia,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99972,23.73276,Entire home/apt,28,3,18,2019-12-07,2.50,1,364
34601783,Vintage athenian apartment,15433294,Ιωάννης,,ΠΑΓΚΡΑΤΙ,37.96822,23.74861,Entire home/apt,45,2,5,2019-12-23,0.91,1,106
34611164,Acropolis most comfortable and sunny home,252146997,Miffy,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96217,23.72193,Entire home/apt,60,2,22,2019-12-03,2.97,3,353
34611549,Romantic two-person apartment in Acropoli.,252146997,Miffy,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96296,23.72344,Entire home/apt,49,2,28,2019-12-22,3.39,3,1
34613055,Tati's place: Skyline view from the rooftop,159007031,Tatiana,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99451,23.76374,Entire home/apt,38,1,3,2019-06-15,0.39,1,162
34613329,"Central Athens, Private, New premises.",199061600,Georgios,,ΝΙΡΒΑΝΑ,38.00764,23.72366,Entire home/apt,40,2,22,2019-10-20,2.68,1,102
34613759,Studio Apartment | B4(Ε.Σ.Λ (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98564,23.72385,Entire home/apt,25,2,7,2019-12-01,1.01,20,329
34616609,Senior Yellow Suite Ermou str close to Acropolis,260860022,Harris,,ΘΗΣΕΙΟ,37.97671,23.7217,Hotel room,200,1,0,,,3,361
34616929,"Economic, Sweet, Artistic Apartment in Exarcheia",261156341,Chrysoula,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98822,23.73517,Entire home/apt,25,2,9,2019-11-24,1.15,1,231
34617276,"Suite with Barcony, Ermou str in heart of Athens",260860022,Harris,,ΘΗΣΕΙΟ,37.9767,23.72184,Hotel room,220,1,0,,,3,360
34617312,Penthouse with Fantastic View & Private HugTerrace,100019817,Виктор,,ΓΚΥΖΗ,37.99141,23.75036,Entire home/apt,45,2,0,,,1,90
34618029,BLUE-GREEN apartment,94208484,Christina,,ΓΟΥΔΙ,37.98539,23.76436,Entire home/apt,50,1,33,2020-01-04,4.25,1,310
34620632,Wide Comfy Studio Apt Centrally Located in Thissio,153592692,Liroy & Tal,,ΠΕΤΡΑΛΩΝΑ,37.97623,23.71388,Entire home/apt,55,2,23,2020-01-06,2.97,6,166
34623311,Sunny cozy apartment in the heart of the city,245702882,Sunny Home,,ΠΑΓΚΡΑΤΙ,37.97145,23.74547,Entire home/apt,39,1,38,2020-01-11,4.63,11,322
34631633,Amazing Apartment in Koukaki,153842669,Αρετή,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96369,23.71941,Entire home/apt,54,1,1,2019-05-14,0.12,1,258
34633044,Gaspar & Ziva Apartments: 2Apts on the same floor,245768124,Gaspar,,ΓΟΥΔΙ,37.98378,23.76102,Entire home/apt,80,2,3,2019-08-06,0.43,3,349
34635072,Cozy&quite apartment in down town Exarchia,185191545,Calypso,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98782,23.73654,Entire home/apt,33,2,29,2020-01-03,3.75,1,361
34636307,ACROPOLIS AND BEACH 25 MINUTES,207819936,Δημητρησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95612,23.72108,Entire home/apt,35,3,0,,,1,0
34637448,Homey apartment in the city center,260765009,Antony,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99285,23.72192,Entire home/apt,40,1,0,,,1,365
34639124,"New renovated sunny,comfortable apartment inAthens",261323064,Maria,,ΠΑΤΗΣΙΑ,38.0113,23.73684,Entire home/apt,39,1,2,2019-12-27,0.31,1,180
34642793,The Archaeologist's House next to the Acropolis,261352773,Despoina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96328,23.72331,Entire home/apt,50,2,17,2020-01-02,2.42,1,219
34643348,CozyCityModern Flat,167590644,Christos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99251,23.76755,Entire home/apt,34,1,16,2020-01-03,2.19,1,25
34643561,Urban Island Apartment-Spacious-3bdr-Athens Center,261358248,Margaret,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96056,23.72484,Entire home/apt,58,2,3,2019-09-29,0.41,1,293
34645268,Kallimarmaro-Mets:city center house with cozy yard,194308791,Magda,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96463,23.73902,Entire home/apt,49,2,28,2019-12-23,3.47,1,363
34645780,Olive Tree Deluxe Apt under Acropolis,203723608,Periklis,,ΑΚΡΟΠΟΛΗ,37.96283,23.71875,Entire home/apt,49,1,107,2020-01-13,13.16,1,250
34646283,Victoria Central,231080688,Omer,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99354,23.72822,Entire home/apt,35,2,12,2019-12-31,1.68,1,179
34649818,Nostalgic ambient and chic central appartment,212200309,Narkissh,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98747,23.73299,Entire home/apt,60,2,0,,,1,0
34652300,Chic Veranda - Omnia Pagrati Apartments,220695037,Omnia,,ΠΑΓΚΡΑΤΙ,37.96544,23.74892,Entire home/apt,80,1,0,,,10,337
34652704,Cozy Veranda - Omnia Pagrati Apartments,220695037,Omnia,,ΠΑΓΚΡΑΤΙ,37.96632,23.75042,Entire home/apt,45,1,0,,,10,351
34653864,Athens B- whole flat feel like in your  own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99848,23.73745,Entire home/apt,32,2,2,2019-09-20,0.26,4,350
34655997,LITTLE HEAVEN IN THE CITY CENTRE(YELLOW ROOM),112984566,Anna,,ΓΚΥΖΗ,37.99133,23.75207,Private room,25,2,20,2019-11-10,2.49,4,90
34658538,"Stylish apt with Patio, Hilton area, Ilissia Park",254253030,Michalis,,ΙΛΙΣΙΑ,37.97465,23.75227,Entire home/apt,50,1,23,2019-10-18,2.83,1,0
34661656,Athens Downtown Studios,74334773,Georgio,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97498,23.73215,Entire home/apt,99,1,1,2019-10-12,0.32,4,364
34663615,Απλό και ήσυχο!,261506551,Maria,,ΠΑΓΚΡΑΤΙ,37.96444,23.74564,Private room,40,1,0,,,1,88
34663916,Apartment near gazi thisseio acropolis metro train,188973599,Manolia,,ΠΕΤΡΑΛΩΝΑ,37.97082,23.70839,Entire home/apt,38,2,17,2019-12-13,2.18,1,299
34667052,Traveler's Dream 4 brdm Renovated Penthouse,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96314,23.72615,Entire home/apt,80,2,25,2019-12-29,3.71,85,308
34667931,Explore Athens! Modern flat 5m from Metro/Tram,91347092,Panos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96116,23.72692,Entire home/apt,44,2,36,2020-01-07,5.00,3,350
34669693,Codex Domus | Penthouse Pool Apartment | Athens,261539713,Emmanouil,,ΓΚΥΖΗ,37.98995,23.74477,Entire home/apt,150,2,39,2020-01-03,4.96,1,173
34671624,Cozy Apartment ideal for families,261551481,Antonia,,ΠΑΓΚΡΑΤΙ,37.96711,23.74958,Entire home/apt,45,4,0,,,1,364
34671786,A Place to call home,231387850,Monkfish Trading MON IKE,,ΑΝΩ ΚΥΨΕΛΗ,38.00719,23.74988,Entire home/apt,50,4,15,2019-12-31,1.90,22,227
34672951,Cozy newly renovated Sotos and Marias' appartment,261559936,Sotos And Maria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98806,23.72419,Entire home/apt,37,2,9,2020-01-10,1.20,1,364
34676730,Κolonaki 8 | Comfort Suite Apartment in Αthens,261584299,Antria,,ΚΟΛΩΝΑΚΙ,37.9781,23.73888,Entire home/apt,143,1,0,,,4,287
34679550,"Central, renovated, cozy apartment",261602598,Gerasimos,,ΠΑΓΚΡΑΤΙ,37.9696,23.74728,Entire home/apt,40,2,36,2019-12-15,4.78,1,77
34679636,Central  and quiet 1 bedroom flat with balcony,261605999,George,,ΙΛΙΣΙΑ,37.97703,23.75406,Entire home/apt,50,3,0,,,1,177
34680439,SUNSHINE PENTHOUSE WITH AMAZING ACROPOLIS VIEW,261597197,Anastasia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98155,23.72212,Entire home/apt,60,1,47,2020-01-05,6.08,1,330
34681047,Κolonaki 8 | Superior Suite Apartment in Αthens,261584299,Antria,,ΚΟΛΩΝΑΚΙ,37.97624,23.73991,Entire home/apt,188,1,0,,,4,287
34683125,Kolonaki 8 | Designer's Suite with Lykavitos view,261584299,Antria,,ΚΟΛΩΝΑΚΙ,37.97723,23.73915,Entire home/apt,224,1,0,,,4,287
34696964,Stylish aprtm Authentic neighborhood 10' Acropolis,261720514,Ιoli,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96443,23.72141,Entire home/apt,78,1,58,2020-01-10,7.44,1,117
34697817,Amazing renovated 2bed / 2 bath penthouse in Pagkrati!,261724291,Melina,,ΠΑΓΚΡΑΤΙ,37.97184,23.74969,Entire home/apt,90,2,25,2019-12-26,3.16,1,354
34698625,Studio with private terrace and view of Acropolis!,260573310,Nada,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95745,23.72287,Entire home/apt,27,1,23,2019-11-10,3.17,1,328
34698627,Stay in Pagkrati in a newly renovated & stylish apartment!,261728152,Silia,,ΠΑΓΚΡΑΤΙ,37.97115,23.74745,Entire home/apt,70,2,8,2020-01-03,1.05,1,357
34699129,Quiet &  Luxury Apartment near to City Centre,135615207,Οδυσσεας,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99591,23.72558,Entire home/apt,32,2,20,2019-11-04,2.88,1,73
34699357,★ OFFER ★ - Victoria Grand Apartments #5,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99202,23.73025,Entire home/apt,128,1,0,,,87,365
34699464,★ OFFER ★ - Athens Crown Paradise Apartments,182755179,Bookiko,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99011,23.72911,Entire home/apt,81,1,1,2019-09-21,0.26,87,365
34699558,★ OFFER ★ - Super Paradise #3b,182755179,Bookiko,,ΓΚΑΖΙ,37.97574,23.71006,Entire home/apt,72,1,0,,,87,365
34699719,★ OFFER ★ - Space Paradise Apartments #1,182755179,Bookiko,,ΒΟΤΑΝΙΚΟΣ,37.98131,23.7118,Entire home/apt,131,1,2,2019-11-18,0.49,87,365
34705853,Acropolis Museum Apartment,261765042,Lena,,ΑΚΡΟΠΟΛΗ,37.96848,23.72676,Entire home/apt,50,3,9,2019-12-18,1.16,1,313
34706564,Convenient apartment in the center of Athens,261772654,Theodora,,ΝΕΑ ΚΥΨΕΛΗ,37.99975,23.74395,Entire home/apt,27,2,8,2020-01-12,1.00,1,177
34706585,Spangji Family Home in Central Athens - 3bedrooms,261773181,Spyro,,ΠΑΓΚΡΑΤΙ,37.97005,23.74288,Entire home/apt,90,2,14,2020-01-04,1.80,1,255
34708082,Sky Veranda Apt,53824000,Leonidas,,ΠΕΤΡΑΛΩΝΑ,37.96422,23.70814,Entire home/apt,80,1,0,,,23,365
34711274,Country Style Apartment in the Heart of Athens,132091538,Nickolas,,ΠΑΤΗΣΙΑ,38.01589,23.73245,Entire home/apt,43,1,12,2019-12-22,1.64,8,168
34712527,Private Boutique Building under Acropolis,75990171,Alexander,,ΑΚΡΟΠΟΛΗ,37.96519,23.72055,Entire home/apt,200,3,2,2019-10-09,0.53,6,321
34714432,kinosargous square 5 (neos kosmos),253837340,Elias,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96353,23.73006,Entire home/apt,50,1,8,2019-10-12,1.23,1,30
34716196,Modern apt near Central Athens and lycabettus.,261800942,Eleni,,ΓΚΥΖΗ,37.99101,23.74494,Entire home/apt,98,3,3,2019-07-29,0.42,1,365
34716374,Minimal Brand New Loft 50m from subway,175128952,Παναγιώτης,,ΓΚΑΖΙ,37.97668,23.7111,Entire home/apt,250,2,9,2019-08-20,1.38,1,180
34716775,ΚΟΥΚΑΚΙ: ΜΟΝΤΕΡΝΟ ΔΙΑΜΕΡΙΣΜΑ ΣΤΟ ΙΣΤΟΡΙΚΟ ΚΕΝΤΡΟ,201362206,Αννα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96293,23.72417,Entire home/apt,70,3,0,,,1,365
34724235,Gorgeous Modern 1 Bedroom Apartment in Pagrati,180896799,HCS HΩRIZΩN Cyprus Services,,ΠΑΓΚΡΑΤΙ,37.96657,23.75446,Entire home/apt,40,2,0,,,7,192
34728535,Estia Suite,259354468,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97764,23.72729,Entire home/apt,80,2,1,2019-05-30,0.13,4,180
34729066,Athens Central Cute 50 m2 flat-beautiful veranda♥️,2789566,Tina,,ΠΕΤΡΑΛΩΝΑ,37.96688,23.71239,Entire home/apt,35,2,4,2019-12-28,0.59,1,270
34732709,"Unique, Modern Apt w/Large Terrace 5th Floor",248174010,Trikoupi Residence,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9883,23.74271,Hotel room,80,1,0,,,15,348
34732713,Executive Apt w/Large Terrace 6th Floor,248174010,Trikoupi Residence,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98836,23.74179,Hotel room,96,1,3,2019-09-24,0.43,15,351
34732780,Luxury room in shared apartment,187720552,Marianna,,ΝΙΡΒΑΝΑ,38.01259,23.72665,Private room,18,4,4,2019-09-21,0.57,28,348
34733051,Luxury Room in Ambelokipoi,187720552,Marianna,,ΓΟΥΔΙ,37.98486,23.76388,Private room,19,30,2,2019-10-28,0.30,28,264
34735298,"Lovely studio near to Kallimarmaro,Central Athens!",261967265,Marc,,ΠΑΓΚΡΑΤΙ,37.96885,23.74412,Entire home/apt,30,1,5,2019-10-06,0.67,1,0
34735432,Stylish flat next to Archaeological Museum Athens,261970535,Rigas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98984,23.72777,Entire home/apt,55,1,1,2019-06-05,0.13,1,90
34736396,"Superior, Modern Apt w/Large Terrace 5th Floor",248174010,Trikoupi Residence,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98914,23.74214,Hotel room,76,1,1,2019-12-21,1,15,323
34738185,Luxurus Apt w/Large Terrace w/Acropolis view,248174010,Trikoupi Residence,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98602,23.74155,Hotel room,88,1,1,2019-07-30,0.18,15,364
34738538,⭐️Sergio 50m2 apt.Privacy + A/C+Breakfast+Netflix ⭐️,252381031,Sergio,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00471,23.72836,Entire home/apt,30,5,5,2019-10-07,0.85,1,179
